order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g,Arsenic_LOD,Cadmium_LOD,Lead_LOD,Mercury_LOD,mercury,lead,cadmium,arsenic
05/20/2021 12:18 PM,Flower,210519-021,0.0783,0.0318,0.0996333333333,0.006,0.042,0.016,0.042,0.016,0.006,0.0996333333333,0.0318,0.0783
05/25/2021 12:14 PM,Flower,210525-022,0.0542,0.0821333333333,0.0167333333333,0.00833333333333,0.042,0.016,0.042,0.016,0.00833333333333,0.0167333333333,0.0821333333333,0.0542
05/25/2021 12:14 PM,Flower,210525-023,0.135766666667,0.0831666666667,0.0138666666667,0.007,0.042,0.016,0.042,0.016,0.007,0.0138666666667,0.0831666666667,0.135766666667
05/26/2021 12:47 PM,Leaf/Mixed Plant Material,210526-003,0.224,0.0825666666667,0.578,,0.042,0.016,0.042,0.016,0.003484342262004768,0.578,0.0825666666667,0.224
05/27/2021 12:30 PM,Flower,210527-017,0.0807666666667,0.0444333333333,,,0.042,0.016,0.042,0.016,0.0056386103080361336,0.01292692660598465,0.0444333333333,0.0807666666667
06/03/2021 01:38 PM,Flower,210603-013,,0.000866666666667,0.0110666666667,0.00146666666667,0.042,0.016,0.042,0.016,0.00146666666667,0.0110666666667,0.000866666666667,0.039590376382647376
06/16/2021 12:33 PM,Flower,210615-034,0.108333333333,0.0727666666667,0.0132333333333,0.00463333333333,0.042,0.016,0.042,0.016,0.00463333333333,0.0132333333333,0.0727666666667,0.108333333333
06/16/2021 12:33 PM,Flower,210615-035,0.145666666667,0.1005,0.103666666667,0.0434,0.042,0.016,0.042,0.016,0.0434,0.103666666667,0.1005,0.145666666667
06/17/2021 12:21 PM,Flower,210615-038,0.0509,0.0356666666667,0.229333333333,0.0101666666667,0.042,0.016,0.042,0.016,0.0101666666667,0.229333333333,0.0356666666667,0.0509
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-030,0.0615333333333,0.0427,0.359,0.00273333333333,0.042,0.016,0.042,0.016,0.00273333333333,0.359,0.0427,0.0615333333333
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-031,0.554333333333,0.0653,0.99,0.000833333333333,0.042,0.016,0.042,0.016,0.000833333333333,0.99,0.0653,0.554333333333
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-032,0.190666666667,0.0144,0.298333333333,,0.042,0.016,0.042,0.016,0.005661177665338037,0.298333333333,0.0144,0.190666666667
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-033,0.1055,1.34,0.378,,0.042,0.016,0.042,0.016,0.004979404510252323,0.378,1.34,0.1055
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-034,0.0648333333333,0.0107,0.0798,0.000333333333333,0.042,0.016,0.042,0.016,0.000333333333333,0.0798,0.0107,0.0648333333333
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-035,0.459333333333,0.0695666666667,0.943666666667,0.01,0.042,0.016,0.042,0.016,0.01,0.943666666667,0.0695666666667,0.459333333333
06/21/2021 02:54 PM,Leaf/Mixed Plant Material,210618-036,0.0905,0.137333333333,0.194333333333,0.0241333333333,0.042,0.016,0.042,0.016,0.0241333333333,0.194333333333,0.137333333333,0.0905
06/24/2021 11:26 AM,Flower,210624-015,0.673,0.0563,1.40333333333,0.00443333333333,0.042,0.016,0.042,0.016,0.00443333333333,1.40333333333,0.0563,0.673
06/24/2021 11:26 AM,Flower,210624-016,0.191666666667,0.0466,0.421,0.0027,0.042,0.016,0.042,0.016,0.0027,0.421,0.0466,0.191666666667
06/24/2021 11:26 AM,Flower,210624-017,0.313,0.0406333333333,0.595333333333,0.0039,0.042,0.016,0.042,0.016,0.0039,0.595333333333,0.0406333333333,0.313
07/01/2021 12:19 PM,Flower,210701-025,0.482666666667,0.0231,0.000666666666667,,0.042,0.016,0.042,0.016,0.001575627048239097,0.000666666666667,0.0231,0.482666666667
07/08/2021 12:50 PM,Leaf/Mixed Plant Material,210707-027,18.3666666667,4.95666666667,0.0578,0.0103,0.042,0.016,0.042,0.016,0.0103,0.0578,4.95666666667,18.3666666667
